"","Product_Num","Year","Month","total_demand"
"15429","SH390",1999,4,260
"15430","SH391",1999,4,239
"15431","SH392",1999,4,282
"15432","SH393",1999,4,273
"15433","SH394",1999,4,260
"15434","SH395",1999,4,221
"15435","SH396",1999,4,270
"15436","SH397",1999,4,214
"15437","SH398",1999,4,251
"15438","SH399",1999,4,209
"15439","SH400",1999,4,271
"15440","SH401",1999,4,274
"15441","SH402",1999,4,297
"15442","SH403",1999,4,262
"15443","SH404",1999,4,262
"15444","SH405",1999,4,263
"15445","SH406",1999,4,312
"15446","SH407",1999,4,245
"15447","SH408",1999,4,225
"15448","SH409",1999,4,259
"15449","SH410",1999,4,263
"15450","SH411",1999,4,234
"15451","SH412",1999,4,238
"15452","SH413",1999,4,288
"15453","SH414",1999,4,286
"15454","SH415",1999,4,219
"15455","SH416",1999,4,267
"15456","SH417",1999,4,232
"15457","SH418",1999,4,221
"15458","SH419",1999,4,280
"15459","SH420",1999,4,249
"15460","SH421",1999,4,179
"15461","SH422",1999,4,254
"15462","SH423",1999,4,277
"15463","SH424",1999,4,269
"15464","SH425",1999,4,246
"15465","SH426",1999,4,292
"15466","SH427",1999,4,264
"15467","SH428",1999,4,277
"15468","SH429",1999,4,234
"15469","SH430",1999,4,236
"15470","SH431",1999,4,244
"15471","SH432",1999,4,290
"15472","SH433",1999,4,208
"15473","SH434",1999,4,251
"15474","SH435",1999,4,224
"15475","SH436",1999,4,255
"15476","SH437",1999,4,217
"15477","SH438",1999,4,275
"15478","SH439",1999,4,245
"15479","SH440",1999,4,251
"15480","SH441",1999,4,250
"15481","SH442",1999,4,245
"15482","SH443",1999,4,280
"15483","SH444",1999,4,194
"15484","SH445",1999,4,283
"15485","SH446",1999,4,247
"15486","SH447",1999,4,198
"15487","SH448",1999,4,276
"15488","SH449",1999,4,166
"15489","SH450",1999,4,261
"15490","SH451",1999,4,249
"15491","SH452",1999,4,258
"15492","SH453",1999,4,210
"15493","SH454",1999,4,236
"15494","SH455",1999,4,275
"15495","SH456",1999,4,241
"15496","SH457",1999,4,273
"15497","SH458",1999,4,210
"15498","SH459",1999,4,231
"15499","SH460",1999,4,230
"15500","SH461",1999,4,252
"15501","SH462",1999,4,260
"15502","SH463",1999,4,263
"15503","SH464",1999,4,264
"15504","SH465",1999,4,273
"15505","SH466",1999,4,275
"15506","SH467",1999,4,200
"15507","SH468",1999,4,259
"15508","SH469",1999,4,262
"15509","SH470",1999,4,254
"15510","SH471",1999,4,285
"15511","SH472",1999,4,214
"15512","SH473",1999,4,209
"15513","SH474",1999,4,243
"15514","SH475",1999,4,211
"15515","SH476",1999,4,219
"15516","SH477",1999,4,295
"15517","SH478",1999,4,253
"15518","SH479",1999,4,243
"15519","SH480",1999,4,229
"15520","SH481",1999,4,248
"15521","SH482",1999,4,221
"15522","SH483",1999,4,216
"15523","SH484",1999,4,270
"15524","SH485",1999,4,246
"15525","SH486",1999,4,219
"15526","SH487",1999,4,226
"15527","SH488",1999,4,259
"15528","SH489",1999,4,285
"15529","SH490",1999,4,266
"15530","SH491",1999,4,206
"15531","SH492",1999,4,240
"15532","SH493",1999,4,264
"15533","SH494",1999,4,243
"15534","SH495",1999,4,227
"15535","SH496",1999,4,266
"15536","SH497",1999,4,257
"15537","SH498",1999,4,218
"15538","SH499",1999,4,211
"15539","SH500",1999,4,239
"15540","SH501",1999,4,218
"15541","SH502",1999,4,248
"15542","SH503",1999,4,300
"15543","SH504",1999,4,251
"15544","SH505",1999,4,257
"15545","SH506",1999,4,258
"15546","SH507",1999,4,287
"15547","SH508",1999,4,255
"15548","SH509",1999,4,250
"15549","SH510",1999,4,204
"15550","SH511",1999,4,267
"15551","SH512",1999,4,237
"15552","SH513",1999,4,257
"15553","SH514",1999,4,243
"15554","SH515",1999,4,249
"15555","SH516",1999,4,209
"15556","SH517",1999,4,275
"15557","SH518",1999,4,214
"15558","SH519",1999,4,264
"15559","SH520",1999,4,267
"15560","SH521",1999,4,270
"15561","SH522",1999,4,233
"15562","SH523",1999,4,257
"15563","SH524",1999,4,281
"15564","SH525",1999,4,223
"15565","SH526",1999,4,206
"15566","SH527",1999,4,301
"15567","SH528",1999,4,264
"15568","SH529",1999,4,259
"15569","SH530",1999,4,239
"15570","SH531",1999,4,258
"15571","SH532",1999,4,231
"15572","SH533",1999,4,213
"15573","SH534",1999,4,268
"15574","SH535",1999,4,248
"15575","SH536",1999,4,250
"15576","SH537",1999,4,287
"15577","SH538",1999,4,224
"15578","SH539",1999,4,306
"15579","SH540",1999,4,312
"15580","SH541",1999,4,244
"15581","SH542",1999,4,250
"15582","SH543",1999,4,288
"15583","SH544",1999,4,267
"15584","SH545",1999,4,223
"15585","SH546",1999,4,260
"15586","SH547",1999,4,202
"15587","SH548",1999,4,245
"15588","SH549",1999,4,237
"15589","SH550",1999,4,238
"15590","SH551",1999,4,276
"15591","SH552",1999,4,281
"15592","SH553",1999,4,273
"15593","SH554",1999,4,272
"15594","SH555",1999,4,231
"15595","SH556",1999,4,230
"15596","SH557",1999,4,236
"15597","SH001",1999,5,310
"15598","SH002",1999,5,266
"15599","SH003",1999,5,343
"15600","SH004",1999,5,388
"15601","SH005",1999,5,318
"15602","SH006",1999,5,399
"15603","SH007",1999,5,388
"15604","SH008",1999,5,312
"15605","SH009",1999,5,378
"15606","SH010",1999,5,291
"15607","SH011",1999,5,350
"15608","SH012",1999,5,306
"15609","SH013",1999,5,331
"15610","SH014",1999,5,276
"15611","SH015",1999,5,385
"15612","SH016",1999,5,370
"15613","SH017",1999,5,367
"15614","SH018",1999,5,411
"15615","SH019",1999,5,405
"15616","SH020",1999,5,326
"15617","SH021",1999,5,286
"15618","SH022",1999,5,363
"15619","SH023",1999,5,309
"15620","SH024",1999,5,335
"15621","SH025",1999,5,423
"15622","SH026",1999,5,434
"15623","SH027",1999,5,372
"15624","SH028",1999,5,348
"15625","SH029",1999,5,330
"15626","SH030",1999,5,353
"15627","SH031",1999,5,318
"15628","SH032",1999,5,292
"15629","SH033",1999,5,343
"15630","SH034",1999,5,410
"15631","SH035",1999,5,311
"15632","SH036",1999,5,284
"15633","SH037",1999,5,344
"15634","SH038",1999,5,263
"15635","SH039",1999,5,415
"15636","SH040",1999,5,346
"15637","SH041",1999,5,305
"15638","SH042",1999,5,224
"15639","SH043",1999,5,368
"15640","SH044",1999,5,366
"15641","SH045",1999,5,396
"15642","SH046",1999,5,315
"15643","SH047",1999,5,307
"15644","SH048",1999,5,362
"15645","SH049",1999,5,354
"15646","SH050",1999,5,315
"15647","SH051",1999,5,394
"15648","SH052",1999,5,296
"15649","SH053",1999,5,365
"15650","SH054",1999,5,373
"15651","SH055",1999,5,399
"15652","SH056",1999,5,363
"15653","SH057",1999,5,329
"15654","SH058",1999,5,373
"15655","SH059",1999,5,331
"15656","SH060",1999,5,424
"15657","SH061",1999,5,302
"15658","SH062",1999,5,387
"15659","SH063",1999,5,368
"15660","SH064",1999,5,344
"15661","SH065",1999,5,386
"15662","SH066",1999,5,367
"15663","SH067",1999,5,393
"15664","SH068",1999,5,323
"15665","SH069",1999,5,342
"15666","SH070",1999,5,240
"15667","SH071",1999,5,352
"15668","SH072",1999,5,440
"15669","SH073",1999,5,386
"15670","SH074",1999,5,451
"15671","SH075",1999,5,358
"15672","SH076",1999,5,320
"15673","SH077",1999,5,329
"15674","SH078",1999,5,362
"15675","SH079",1999,5,378
"15676","SH080",1999,5,339
"15677","SH081",1999,5,334
"15678","SH082",1999,5,291
"15679","SH083",1999,5,405
"15680","SH084",1999,5,389
"15681","SH085",1999,5,341
"15682","SH086",1999,5,307
"15683","SH087",1999,5,360
"15684","SH088",1999,5,344
"15685","SH089",1999,5,379
"15686","SH090",1999,5,345
"15687","SH091",1999,5,314
"15688","SH092",1999,5,404
"15689","SH093",1999,5,360
"15690","SH094",1999,5,284
"15691","SH095",1999,5,376
"15692","SH096",1999,5,278
"15693","SH097",1999,5,317
"15694","SH098",1999,5,358
"15695","SH099",1999,5,359
"15696","SH100",1999,5,322
"15697","SH101",1999,5,347
"15698","SH102",1999,5,324
"15699","SH103",1999,5,331
"15700","SH104",1999,5,332
"15701","SH105",1999,5,298
"15702","SH106",1999,5,372
"15703","SH107",1999,5,431
"15704","SH108",1999,5,330
"15705","SH109",1999,5,406
"15706","SH110",1999,5,381
"15707","SH111",1999,5,269
"15708","SH112",1999,5,312
"15709","SH113",1999,5,321
"15710","SH114",1999,5,358
"15711","SH115",1999,5,274
"15712","SH116",1999,5,346
"15713","SH117",1999,5,373
"15714","SH118",1999,5,340
"15715","SH119",1999,5,326
"15716","SH120",1999,5,363
"15717","SH121",1999,5,347
"15718","SH122",1999,5,354
"15719","SH123",1999,5,378
"15720","SH124",1999,5,362
"15721","SH125",1999,5,393
"15722","SH126",1999,5,323
"15723","SH127",1999,5,403
"15724","SH128",1999,5,362
"15725","SH129",1999,5,365
"15726","SH130",1999,5,225
"15727","SH131",1999,5,342
"15728","SH132",1999,5,341
"15729","SH133",1999,5,308
"15730","SH134",1999,5,284
"15731","SH135",1999,5,319
"15732","SH136",1999,5,314
"15733","SH137",1999,5,396
"15734","SH138",1999,5,350
"15735","SH139",1999,5,387
"15736","SH140",1999,5,323
"15737","SH141",1999,5,396
"15738","SH142",1999,5,426
"15739","SH143",1999,5,347
"15740","SH144",1999,5,374
"15741","SH145",1999,5,298
"15742","SH146",1999,5,388
"15743","SH147",1999,5,318
"15744","SH148",1999,5,373
"15745","SH149",1999,5,370
"15746","SH150",1999,5,366
"15747","SH151",1999,5,327
"15748","SH152",1999,5,333
"15749","SH153",1999,5,361
"15750","SH154",1999,5,345
"15751","SH155",1999,5,348
"15752","SH156",1999,5,339
"15753","SH157",1999,5,295
"15754","SH158",1999,5,354
"15755","SH159",1999,5,291
"15756","SH160",1999,5,375
"15757","SH161",1999,5,307
"15758","SH162",1999,5,316
"15759","SH163",1999,5,321
"15760","SH164",1999,5,332
"15761","SH165",1999,5,383
"15762","SH166",1999,5,373
"15763","SH167",1999,5,365
"15764","SH168",1999,5,363
"15765","SH169",1999,5,366
"15766","SH170",1999,5,370
"15767","SH171",1999,5,404
"15768","SH172",1999,5,394
"15769","SH173",1999,5,392
"15770","SH174",1999,5,351
"15771","SH175",1999,5,308
"15772","SH176",1999,5,419
"15773","SH177",1999,5,377
"15774","SH178",1999,5,369
"15775","SH179",1999,5,389
"15776","SH180",1999,5,409
"15777","SH181",1999,5,333
"15778","SH182",1999,5,412
"15779","SH183",1999,5,409
"15780","SH184",1999,5,359
"15781","SH185",1999,5,323
"15782","SH186",1999,5,288
"15783","SH187",1999,5,340
"15784","SH188",1999,5,355
"15785","SH189",1999,5,380
"15786","SH190",1999,5,298
"15787","SH191",1999,5,423
"15788","SH192",1999,5,320
"15789","SH193",1999,5,353
"15790","SH194",1999,5,384
"15791","SH195",1999,5,330
"15792","SH196",1999,5,344
"15793","SH197",1999,5,338
"15794","SH198",1999,5,376
"15795","SH199",1999,5,396
"15796","SH200",1999,5,400
"15797","SH201",1999,5,335
"15798","SH202",1999,5,268
"15799","SH203",1999,5,312
"15800","SH204",1999,5,311
"15801","SH205",1999,5,367
"15802","SH206",1999,5,329
"15803","SH207",1999,5,327
"15804","SH208",1999,5,376
"15805","SH209",1999,5,373
"15806","SH210",1999,5,356
"15807","SH211",1999,5,504
"15808","SH212",1999,5,428
"15809","SH213",1999,5,354
"15810","SH214",1999,5,327
"15811","SH215",1999,5,287
"15812","SH216",1999,5,396
"15813","SH217",1999,5,338
"15814","SH218",1999,5,331
"15815","SH219",1999,5,406
"15816","SH220",1999,5,300
"15817","SH221",1999,5,284
"15818","SH222",1999,5,333
"15819","SH223",1999,5,361
"15820","SH224",1999,5,398
"15821","SH225",1999,5,347
"15822","SH226",1999,5,383
"15823","SH227",1999,5,398
"15824","SH228",1999,5,363
"15825","SH229",1999,5,387
"15826","SH230",1999,5,371
"15827","SH231",1999,5,355
"15828","SH232",1999,5,365
"15829","SH233",1999,5,324
"15830","SH234",1999,5,396
"15831","SH235",1999,5,360
"15832","SH236",1999,5,262
"15833","SH237",1999,5,333
"15834","SH238",1999,5,366
"15835","SH239",1999,5,351
"15836","SH240",1999,5,388
"15837","SH241",1999,5,299
"15838","SH242",1999,5,313
"15839","SH243",1999,5,354
"15840","SH244",1999,5,350
"15841","SH245",1999,5,314
"15842","SH246",1999,5,384
"15843","SH247",1999,5,351
"15844","SH248",1999,5,389
"15845","SH249",1999,5,401
"15846","SH250",1999,5,261
"15847","SH251",1999,5,381
"15848","SH252",1999,5,333
"15849","SH253",1999,5,379
"15850","SH254",1999,5,373
"15851","SH255",1999,5,354
"15852","SH256",1999,5,372
"15853","SH257",1999,5,331
"15854","SH258",1999,5,321
"15855","SH259",1999,5,352
"15856","SH260",1999,5,415
"15857","SH261",1999,5,302
"15858","SH262",1999,5,292
"15859","SH263",1999,5,350
"15860","SH264",1999,5,336
"15861","SH265",1999,5,388
"15862","SH266",1999,5,353
"15863","SH267",1999,5,347
"15864","SH268",1999,5,375
"15865","SH269",1999,5,311
"15866","SH270",1999,5,379
"15867","SH271",1999,5,319
"15868","SH272",1999,5,311
"15869","SH273",1999,5,338
"15870","SH274",1999,5,351
"15871","SH275",1999,5,350
"15872","SH276",1999,5,396
"15873","SH277",1999,5,342
"15874","SH278",1999,5,368
"15875","SH279",1999,5,275
"15876","SH280",1999,5,369
"15877","SH281",1999,5,361
"15878","SH282",1999,5,354
"15879","SH283",1999,5,351
"15880","SH284",1999,5,341
"15881","SH285",1999,5,353
"15882","SH286",1999,5,369
"15883","SH287",1999,5,382
"15884","SH288",1999,5,439
"15885","SH289",1999,5,361
"15886","SH290",1999,5,264
"15887","SH291",1999,5,315
"15888","SH292",1999,5,351
"15889","SH293",1999,5,427
"15890","SH294",1999,5,301
"15891","SH295",1999,5,304
"15892","SH296",1999,5,355
"15893","SH297",1999,5,307
"15894","SH298",1999,5,330
"15895","SH299",1999,5,321
"15896","SH300",1999,5,343
"15897","SH301",1999,5,254
"15898","SH302",1999,5,303
"15899","SH303",1999,5,327
"15900","SH304",1999,5,387
"15901","SH305",1999,5,364
"15902","SH306",1999,5,273
"15903","SH307",1999,5,360
"15904","SH308",1999,5,303
"15905","SH309",1999,5,311
"15906","SH310",1999,5,309
"15907","SH311",1999,5,273
"15908","SH312",1999,5,340
"15909","SH313",1999,5,390
"15910","SH314",1999,5,373
"15911","SH315",1999,5,366
"15912","SH316",1999,5,353
"15913","SH317",1999,5,316
"15914","SH318",1999,5,334
"15915","SH319",1999,5,333
"15916","SH320",1999,5,363
"15917","SH321",1999,5,394
"15918","SH322",1999,5,386
"15919","SH323",1999,5,357
"15920","SH324",1999,5,336
"15921","SH325",1999,5,433
"15922","SH326",1999,5,407
"15923","SH327",1999,5,301
"15924","SH328",1999,5,368
"15925","SH329",1999,5,349
"15926","SH330",1999,5,344
"15927","SH331",1999,5,345
"15928","SH332",1999,5,281
"15929","SH333",1999,5,338
"15930","SH334",1999,5,355
"15931","SH335",1999,5,337
"15932","SH336",1999,5,319
"15933","SH337",1999,5,340
"15934","SH338",1999,5,356
"15935","SH339",1999,5,382
"15936","SH340",1999,5,413
"15937","SH341",1999,5,362
"15938","SH342",1999,5,342
"15939","SH343",1999,5,376
"15940","SH344",1999,5,336
"15941","SH345",1999,5,349
"15942","SH346",1999,5,333
"15943","SH347",1999,5,346
"15944","SH348",1999,5,378
"15945","SH349",1999,5,342
"15946","SH350",1999,5,362
"15947","SH351",1999,5,359
"15948","SH352",1999,5,360
"15949","SH353",1999,5,299
"15950","SH354",1999,5,368
"15951","SH355",1999,5,370
"15952","SH356",1999,5,348
"15953","SH357",1999,5,321
"15954","SH358",1999,5,294
"15955","SH359",1999,5,367
"15956","SH360",1999,5,348
"15957","SH361",1999,5,373
"15958","SH362",1999,5,372
"15959","SH363",1999,5,382
"15960","SH364",1999,5,448
"15961","SH365",1999,5,397
"15962","SH366",1999,5,344
"15963","SH367",1999,5,344
"15964","SH368",1999,5,317
"15965","SH369",1999,5,397
"15966","SH370",1999,5,327
"15967","SH371",1999,5,263
"15968","SH372",1999,5,375
"15969","SH373",1999,5,300
"15970","SH374",1999,5,351
"15971","SH375",1999,5,269
"15972","SH376",1999,5,390
"15973","SH377",1999,5,431
"15974","SH378",1999,5,280
"15975","SH379",1999,5,305
"15976","SH380",1999,5,373
"15977","SH381",1999,5,266
"15978","SH382",1999,5,316
"15979","SH383",1999,5,364
"15980","SH384",1999,5,441
"15981","SH385",1999,5,411
"15982","SH386",1999,5,390
"15983","SH387",1999,5,451
"15984","SH388",1999,5,386
"15985","SH389",1999,5,354
"15986","SH390",1999,5,297
"15987","SH391",1999,5,331
"15988","SH392",1999,5,363
"15989","SH393",1999,5,343
"15990","SH394",1999,5,361
"15991","SH395",1999,5,337
"15992","SH396",1999,5,367
"15993","SH397",1999,5,285
"15994","SH398",1999,5,357
"15995","SH399",1999,5,369
"15996","SH400",1999,5,412
"15997","SH401",1999,5,392
"15998","SH402",1999,5,344
"15999","SH403",1999,5,344
"16000","SH404",1999,5,359
"16001","SH405",1999,5,298
"16002","SH406",1999,5,361
"16003","SH407",1999,5,389
"16004","SH408",1999,5,408
"16005","SH409",1999,5,349
"16006","SH410",1999,5,394
"16007","SH411",1999,5,375
"16008","SH412",1999,5,370
"16009","SH413",1999,5,362
"16010","SH414",1999,5,361
"16011","SH415",1999,5,377
"16012","SH416",1999,5,366
"16013","SH417",1999,5,316
"16014","SH418",1999,5,257
"16015","SH419",1999,5,263
"16016","SH420",1999,5,431
"16017","SH421",1999,5,331
"16018","SH422",1999,5,297
"16019","SH423",1999,5,441
"16020","SH424",1999,5,273
"16021","SH425",1999,5,318
"16022","SH426",1999,5,291
"16023","SH427",1999,5,329
"16024","SH428",1999,5,369
"16025","SH429",1999,5,334
"16026","SH430",1999,5,378
"16027","SH431",1999,5,334
"16028","SH432",1999,5,361
"16029","SH433",1999,5,349
"16030","SH434",1999,5,379
"16031","SH435",1999,5,346
"16032","SH436",1999,5,351
"16033","SH437",1999,5,270
"16034","SH438",1999,5,435
"16035","SH439",1999,5,316
"16036","SH440",1999,5,343
"16037","SH441",1999,5,284
"16038","SH442",1999,5,326
"16039","SH443",1999,5,305
"16040","SH444",1999,5,336
"16041","SH445",1999,5,333
"16042","SH446",1999,5,408
"16043","SH447",1999,5,311
"16044","SH448",1999,5,317
"16045","SH449",1999,5,325
"16046","SH450",1999,5,387
"16047","SH451",1999,5,311
"16048","SH452",1999,5,328
"16049","SH453",1999,5,307
"16050","SH454",1999,5,256
"16051","SH455",1999,5,389
"16052","SH456",1999,5,311
"16053","SH457",1999,5,314
"16054","SH458",1999,5,303
"16055","SH459",1999,5,369
"16056","SH460",1999,5,368
"16057","SH461",1999,5,339
"16058","SH462",1999,5,402
"16059","SH463",1999,5,355
"16060","SH464",1999,5,297
"16061","SH465",1999,5,333
"16062","SH466",1999,5,384
"16063","SH467",1999,5,436
"16064","SH468",1999,5,291
"16065","SH469",1999,5,364
"16066","SH470",1999,5,310
"16067","SH471",1999,5,328
"16068","SH472",1999,5,349
"16069","SH473",1999,5,331
"16070","SH474",1999,5,348
"16071","SH475",1999,5,373
"16072","SH476",1999,5,280
"16073","SH477",1999,5,364
"16074","SH478",1999,5,294
"16075","SH479",1999,5,397
"16076","SH480",1999,5,345
"16077","SH481",1999,5,287
"16078","SH482",1999,5,346
"16079","SH483",1999,5,355
"16080","SH484",1999,5,381
"16081","SH485",1999,5,345
"16082","SH486",1999,5,363
"16083","SH487",1999,5,388
"16084","SH488",1999,5,276
"16085","SH489",1999,5,309
"16086","SH490",1999,5,411
"16087","SH491",1999,5,416
"16088","SH492",1999,5,373
"16089","SH493",1999,5,398
"16090","SH494",1999,5,332
"16091","SH495",1999,5,351
"16092","SH496",1999,5,318
"16093","SH497",1999,5,287
"16094","SH498",1999,5,269
"16095","SH499",1999,5,357
"16096","SH500",1999,5,380
"16097","SH501",1999,5,317
"16098","SH502",1999,5,322
"16099","SH503",1999,5,344
"16100","SH504",1999,5,371
"16101","SH505",1999,5,377
"16102","SH506",1999,5,285
"16103","SH507",1999,5,288
"16104","SH508",1999,5,334
